time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2,mean_particle_number_imag,variance_imag,factorial_second_moment_imag
1.368000000000000105e+00,2.281267347571295012e+00,-1.172281151227280205e+01,-8.831597071720377556e+00,2.381376437588207500e+14,-4.279279082619910156e+13,2.419519793713162500e+14,-1.697019677447401564e+00,1.780419135238996420e-01,1.222073313735742062e+01,1.285501363147588982e+01
1.368999999999999995e+00,2.281410712137843966e+00,-1.203925083686400654e+01,-9.148196252271047157e+00,2.389962749217316562e+14,-4.048106779095439062e+13,2.424003636052549062e+14,-1.757634303097344031e+00,1.799153710123183592e-01,1.260530598085444787e+01,1.324631231925364361e+01
1.370000000000000107e+00,2.271048983347796923e+00,-1.190874954250828210e+01,-9.055316170431421341e+00,2.469515920364298750e+14,-4.675280306304799219e+13,2.513382450077573438e+14,-1.755701238977575906e+00,1.821568811228534146e-01,1.218495612334706024e+01,1.283017364159193008e+01
1.370999999999999996e+00,2.280729190003095042e+00,-1.081303468168033888e+01,-7.933387444079578188e+00,2.501035752496735312e+14,-4.680575417714321875e+13,2.544456267589605938e+14,-1.525145306765599340e+00,2.033450528739723373e-01,1.246622052093290378e+01,1.319042546352371481e+01
1.372000000000000108e+00,2.279522657466915181e+00,-1.076538580830101566e+01,-7.888398807267415158e+00,2.500056957530680625e+14,-4.246303580371886719e+13,2.535861930757342188e+14,-1.518102279006838140e+00,1.992834348472350969e-01,1.220873947846741814e+01,1.291799825360439158e+01
1.372999999999999998e+00,2.288502961716654571e+00,-1.056341583686665686e+01,-7.662764149200922859e+00,2.560086608190952500e+14,-4.478851356066001562e+13,2.598969899043850000e+14,-1.463128604873845662e+00,2.192969594032529168e-01,1.293067085374167746e+01,1.371509737651802574e+01
1.374000000000000110e+00,2.279586074017279529e+00,-1.023491844337386780e+01,-7.363521911732599179e+00,2.605890295049342188e+14,-4.529696453756771875e+13,2.644966111212790938e+14,-1.417012212029723273e+00,2.133777476565099918e-01,1.277933087398954903e+01,1.353877901045894561e+01
1.375000000000000000e+00,2.279711785321584916e+00,-9.621172266540284568e+00,-6.745988684259221380e+00,2.563472979920402188e+14,-3.425560287176559375e+13,2.586259529048234688e+14,-1.298032957803453513e+00,2.054031560893862518e-01,1.329924706564082726e+01,1.403036390090988839e+01
1.376000000000000112e+00,2.292146029813149521e+00,-9.815398117261228350e+00,-6.901620437056178226e+00,2.562921554805552500e+14,-3.159102670097788281e+13,2.582317988337048438e+14,-1.313610181692115741e+00,2.191111863186898101e-01,1.339616856691355196e+01,1.418152705221092980e+01
1.377000000000000002e+00,2.299979360644560877e+00,-9.494543625191724345e+00,-6.549193847169122229e+00,2.565720315505185938e+14,-2.819329385193816797e+13,2.581163869113738125e+14,-1.238055082962706832e+00,2.111301037838998473e-01,1.202657584024205661e+01,1.278663549868558391e+01
1.378000000000000114e+00,2.290334465919627416e+00,-9.290888755533492471e+00,-6.380688747873840327e+00,2.668430029678405000e+14,-3.639047951943054688e+13,2.693129317959852812e+14,-1.216381322498262474e+00,2.123617013495258388e-01,1.176052271341053057e+01,1.252091965974530474e+01
1.379000000000000004e+00,2.288625035951144415e+00,-9.124522612537584010e+00,-6.223046599900714071e+00,2.778097946532979375e+14,-4.323633742206208594e+13,2.811541621228146875e+14,-1.188102101622619866e+00,2.184113243272031435e-01,1.236265088925087419e+01,1.314396281490463636e+01
1.380000000000000115e+00,2.273699969896606277e+00,-9.674963678621594454e+00,-6.827984070100545644e+00,2.839906101228963750e+14,-4.696034327472738281e+13,2.878470782871613125e+14,-1.320766932537237759e+00,2.214316478965319690e-01,1.221392945245234785e+01,1.299943606686881736e+01
1.381000000000000005e+00,2.273538867942005659e+00,-8.086865866543035963e+00,-5.245759625312260255e+00,2.759813777815880000e+14,-3.191364482894967969e+13,2.778204485067503750e+14,-1.014854121385726282e+00,2.330962781132215056e-01,1.090795754388240368e+01,1.173476816229523934e+01
1.382000000000000117e+00,2.269528370652410754e+00,-8.741179437123919982e+00,-5.922058469760980159e+00,2.819504326481996875e+14,-3.423048440278325781e+13,2.840207255341697500e+14,-1.149744812520212101e+00,2.492181517884208275e-01,1.103130944231939203e+01,1.191330662246173056e+01
1.383000000000000007e+00,2.274596092928220958e+00,-7.629656389337004185e+00,-4.789576076194822285e+00,2.886475237260257500e+14,-3.647514124396631250e+13,2.909429993691786250e+14,-9.257388676597321231e-01,2.431274971983318767e-01,1.002486166680944280e+01,1.088776788003259632e+01
