time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2,mean_particle_number_imag,variance_imag,factorial_second_moment_imag
9.939999999999999947e-01,3.475984845437232185e+00,-7.233938412421226261e+00,1.341933642647946012e+00,8.539255171591489258e+11,9.899053493634892578e+11,1.307326045619061279e+12,1.110645067550394272e-01,1.749678404818873212e-01,3.048449825444069727e+00,4.089853108870021181e+00
9.949999999999999956e-01,3.466515024872701023e+00,-7.059572686598299285e+00,1.459451347824682443e+00,8.545125679774826660e+11,1.020077252593892822e+12,1.330695055259083984e+12,1.214516580554627911e-01,1.765994291397934290e-01,2.840964166694581294e+00,3.888733886548858987e+00
9.959999999999999964e-01,3.471409548458238792e+00,-5.932418514783535990e+00,2.615704239268618725e+00,8.635227912505012207e+11,1.050896357491864380e+12,1.360167182811997070e+12,2.170585656652541939e-01,1.764991518864615361e-01,3.619427021978354198e+00,4.668329552398780002e+00
9.969999999999999973e-01,3.476615840851470907e+00,-5.579396805602070408e+00,3.004020616018427070e+00,7.645878456554219971e+11,1.073156336681456543e+12,1.317671847116558350e+12,2.485361116488279398e-01,1.637816912460364760e-01,3.516067290256851496e+00,4.491097643465645106e+00
9.979999999999999982e-01,3.459567057813698998e+00,-5.304272333935967865e+00,3.176289736624969162e+00,7.314508131976676025e+11,1.098064457296847534e+12,1.319380856502833252e+12,2.653851423480353966e-01,1.687456640482876968e-01,3.544434356420181231e+00,4.543262573352600420e+00
9.989999999999999991e-01,3.451129221835026240e+00,-6.000451183499533769e+00,2.433718060685769125e+00,6.773805907210681152e+11,1.118119594978661865e+12,1.307300995701016846e+12,2.043373811151084352e-01,1.580962990816189573e-01,3.902158385889266334e+00,4.835283602056738239e+00
1.000000000000000000e+00,3.443517418314276490e+00,-6.277811426228858238e+00,2.114729959311296703e+00,6.707660164161965332e+11,1.145904475328661377e+12,1.327789183325842529e+12,1.783406518688321341e-01,1.474903602930973667e-01,3.707838622571600240e+00,4.576119511683961250e+00
1.001000000000000112e+00,3.440049029213328335e+00,-5.648652217590401037e+00,2.729436152674669103e+00,6.591541559834522705e+11,1.172421837873082764e+12,1.345011958040505371e+12,2.306448038455913285e-01,1.256977482422176329e-01,2.837266310415465398e+00,3.576381395803132079e+00
1.002000000000000002e+00,3.426233982790440891e+00,-5.537426633521747910e+00,2.757538499021204181e+00,5.601999116396098633e+11,1.174355046667778320e+12,1.301127863292115723e+12,2.349024508154642088e-01,1.337168257724274389e-01,2.926091314515461672e+00,3.708664753807753289e+00
1.003000000000000114e+00,3.420776679396948072e+00,-4.672055802298933358e+00,3.588520649378421634e+00,5.495893125724831543e+11,1.198029090145238525e+12,1.318075154658535645e+12,3.066662651600338130e-01,1.426883289961304591e-01,3.427434852659679621e+00,4.260956340167713741e+00
1.004000000000000004e+00,3.438144658974265244e+00,-4.393602323459907311e+00,3.969245544488516408e+00,4.710326891470020142e+11,1.196985984921266846e+12,1.286330922563471436e+12,3.357837499145031601e-01,1.408764320622058752e-01,3.314092093903926894e+00,4.141922766781768850e+00
1.005000000000000115e+00,3.430437627601140793e+00,-3.423289131349553926e+00,4.893554063902675111e+00,4.810943499163007812e+11,1.228590822758536621e+12,1.319426838929649170e+12,4.158391132199408813e-01,1.436018593485980932e-01,1.573657064086191992e+00,2.415289648143429169e+00
1.006000000000000005e+00,3.425375535821760131e+00,-3.056467054652669546e+00,5.225680161098691379e+00,4.216483721592203979e+11,1.231604482282029541e+12,1.301782220850210449e+12,4.453756219265773142e-01,1.602336101855309780e-01,1.978544937790183811e+00,2.916031904296489508e+00
