time,density_n_site_1,positive_p_n_site_1,density_n_site_2,positive_p_n_site_2
2.704000000000000181e+00,5.491727598768226387e-02,5.478405391544249881e-02,1.201995061418764839e-02,1.151810314461608649e-02
2.705999999999999961e+00,5.490994488522713685e-02,5.475834575598947929e-02,1.189354104615317209e-02,1.139911658088041922e-02
2.708000000000000185e+00,5.490208045796566433e-02,5.475720595040842187e-02,1.176793201696145139e-02,1.126689609148430471e-02
2.709999999999999964e+00,5.489368392937123142e-02,5.473462158133193811e-02,1.164312176925583024e-02,1.116241163072100896e-02
2.712000000000000188e+00,5.488475653084814304e-02,5.474508213662987455e-02,1.151910853881621746e-02,1.102807447559307416e-02
2.713999999999999968e+00,5.487529950167024939e-02,5.473028859803654583e-02,1.139589055461858944e-02,1.091610558069646374e-02
2.716000000000000192e+00,5.486531408891955758e-02,5.471902602128042581e-02,1.127346603889406440e-02,1.079126019320210232e-02
2.717999999999999972e+00,5.485480154742492648e-02,5.470709012835467400e-02,1.115183320718836878e-02,1.066612218318820776e-02
2.720000000000000195e+00,5.484376313970070610e-02,5.471293932526916093e-02,1.103099026842086113e-02,1.056467450317073904e-02
2.721999999999999975e+00,5.483220013588551572e-02,5.470634059726801890e-02,1.091093542494398806e-02,1.044719806078665304e-02
2.724000000000000199e+00,5.482011381368082775e-02,5.469113613982588828e-02,1.079166687260224057e-02,1.033324658522252401e-02
2.725999999999999979e+00,5.480750545828988463e-02,5.465461684485643096e-02,1.067318280079158910e-02,1.020567973489270100e-02
2.728000000000000203e+00,5.479437636235635900e-02,5.463268338624423931e-02,1.055548139251841905e-02,1.007948469723457356e-02
2.729999999999999982e+00,5.478072782590320822e-02,5.459377888416638847e-02,1.043856082445889996e-02,9.952573671668275834e-03
2.732000000000000206e+00,5.476656115627145244e-02,5.456210336394973909e-02,1.032241926701790713e-02,9.853223670579360632e-03
2.733999999999999986e+00,5.475187765677594354e-02,5.454346312916544953e-02,1.020705489560280212e-02,9.732904493853096126e-03
2.736000000000000210e+00,5.473667861677387197e-02,5.454325737482067921e-02,1.009246590049247758e-02,9.592277125022958748e-03
2.737999999999999989e+00,5.472096535899625969e-02,5.452222576931010228e-02,9.978650439792680071e-03,9.495076334448191227e-03
2.740000000000000213e+00,5.470473921461443262e-02,5.452179429915982034e-02,9.865606664215787261e-03,9.398073143828695325e-03
2.741999999999999993e+00,5.468800152157175104e-02,5.449301503388611495e-02,9.753332718737517393e-03,9.302500815586410912e-03
2.744000000000000217e+00,5.467075362451603165e-02,5.447167779460922871e-02,9.641826742662250316e-03,9.185258406972889381e-03
2.745999999999999996e+00,5.465299687473196971e-02,5.446189104416316457e-02,9.531086869688773500e-03,9.089617569494466698e-03
2.748000000000000220e+00,5.463473263007338765e-02,5.445513100308458504e-02,9.421111227975719274e-03,8.989548300284920176e-03
2.750000000000000000e+00,5.461596225489559475e-02,5.443749706685929723e-02,9.311897940207439217e-03,8.887716434890547551e-03
2.752000000000000224e+00,5.459668711998755253e-02,5.440633489156308789e-02,9.203445123659555888e-03,8.774538106916833155e-03
2.754000000000000004e+00,5.457690860250407477e-02,5.440229977210498530e-02,9.095750890264946500e-03,8.644506041579012520e-03
2.756000000000000227e+00,5.455662808589791662e-02,5.438134666091364727e-02,8.988813346679423028e-03,8.543092036507595952e-03
2.758000000000000007e+00,5.453584695985186359e-02,5.436529453326762601e-02,8.882630594347823427e-03,8.433014066481265766e-03
2.760000000000000231e+00,5.451456662021069571e-02,5.436872331098103334e-02,8.777200729569813176e-03,8.343324636308066186e-03
2.762000000000000011e+00,5.449278846891318639e-02,5.435863303053592444e-02,8.672521843566096192e-03,8.232857325745017441e-03
2.764000000000000234e+00,5.447051391392395553e-02,5.430900897710653347e-02,8.568592022544323922e-03,8.145556085595561865e-03
2.766000000000000014e+00,5.444774436916535731e-02,5.428872571754936316e-02,8.465409347765438103e-03,8.044409389896841137e-03
2.768000000000000238e+00,5.442448125444922236e-02,5.424623501787766838e-02,8.362971895609683931e-03,7.960546299319769259e-03
2.770000000000000018e+00,5.440072599540865528e-02,5.423980020838971294e-02,8.261277737643074257e-03,7.857244344207590589e-03
2.772000000000000242e+00,5.437648002342963111e-02,5.424040121436052991e-02,8.160324940683527650e-03,7.765549509295065385e-03
2.774000000000000021e+00,5.435174477558273043e-02,5.417997748838574573e-02,8.060111566867431479e-03,7.667382371251843867e-03
2.776000000000000245e+00,5.432652169455460395e-02,5.414730769355994427e-02,7.960635673715920485e-03,7.555278889028478780e-03
2.778000000000000025e+00,5.430081222857958967e-02,5.411434531083829380e-02,7.861895314201538740e-03,7.450809977112162960e-03
2.780000000000000249e+00,5.427461783137110113e-02,5.409560031591294921e-02,7.763888536814637920e-03,7.356159941256728944e-03
2.782000000000000028e+00,5.424793996205310581e-02,5.407291062740211124e-02,7.666613385630168497e-03,7.275462331584763888e-03
2.784000000000000252e+00,5.422078008509141622e-02,5.404447690031461554e-02,7.570067900374182965e-03,7.170857710381547089e-03
2.786000000000000032e+00,5.419313967022507811e-02,5.401311726951815023e-02,7.474250116490745860e-03,7.076657189174087939e-03
2.788000000000000256e+00,5.416502019239751581e-02,5.397085917364256163e-02,7.379158065208559283e-03,6.965935435686456886e-03
2.790000000000000036e+00,5.413642313168786496e-02,5.396528613142104885e-02,7.284789773607990883e-03,6.870256715911167086e-03
2.792000000000000259e+00,5.410734997324195134e-02,5.394467555537810211e-02,7.191143264687804328e-03,6.770607215074234998e-03
2.794000000000000039e+00,5.407780220720354025e-02,5.391860107821180165e-02,7.098216557432313056e-03,6.681447890924963225e-03
2.796000000000000263e+00,5.404778132864525297e-02,5.390285902969853271e-02,7.006007666878238255e-03,6.567061793062632831e-03
2.798000000000000043e+00,5.401728883749962878e-02,5.388197806978991394e-02,6.914514604181960615e-03,6.484390685011162843e-03
2.800000000000000266e+00,5.398632623848997891e-02,5.384153361204040839e-02,6.823735376686505816e-03,6.385416082313891475e-03
2.802000000000000046e+00,5.395489504106133066e-02,5.380890570323179634e-02,6.733667987988914243e-03,6.287167481317659096e-03
2.804000000000000270e+00,5.392299675931120501e-02,5.378644838181722426e-02,6.644310438007338358e-03,6.198809809095067423e-03
2.806000000000000050e+00,5.389063291192039418e-02,5.375211152996625663e-02,6.555660723048532118e-03,6.110379809261776499e-03
2.808000000000000274e+00,5.385780502208366988e-02,5.371731115591055900e-02,6.467716835875071506e-03,5.995093626087308683e-03
2.810000000000000053e+00,5.382451461744044985e-02,5.370103456398590824e-02,6.380476765772946299e-03,5.890450183435476210e-03
2.812000000000000277e+00,5.379076323000537424e-02,5.366401643510745195e-02,6.293938498618911574e-03,5.791931582621707986e-03
2.814000000000000057e+00,5.375655239665454166e-02,5.359645737934918414e-02,6.208100016392045957e-03,5.731985966171883155e-03
2.815999999999999837e+00,5.372188375903140523e-02,5.355571145663405586e-02,6.122959197169390924e-03,5.634715060950997063e-03
2.818000000000000060e+00,5.368675894917718933e-02,5.352029078724639122e-02,6.038513929603960342e-03,5.546854105841818317e-03
2.819999999999999840e+00,5.365117953475127127e-02,5.349315636163987087e-02,5.954762167755183605e-03,5.456175581773847587e-03
2.822000000000000064e+00,5.361514708839194843e-02,5.346208720064041242e-02,5.871701861659194520e-03,5.354780368654503582e-03
2.823999999999999844e+00,5.357866318767288277e-02,5.347126856647117787e-02,5.789330957370749167e-03,5.262146759183940203e-03
2.826000000000000068e+00,5.354172941505960098e-02,5.343954512496754128e-02,5.707647397004584310e-03,5.199577299483622295e-03
2.827999999999999847e+00,5.350434735786641777e-02,5.341712756327292311e-02,5.626649118776828710e-03,5.116460510423303208e-03
2.830000000000000071e+00,5.346651860821349800e-02,5.336515816952404345e-02,5.546334057045863679e-03,5.046347583686833747e-03
2.831999999999999851e+00,5.342824476298427966e-02,5.333934826791102146e-02,5.466700142353220042e-03,4.977242760019317223e-03
2.834000000000000075e+00,5.338952742378301475e-02,5.328963078018727345e-02,5.387745301463942559e-03,4.897042765977733386e-03
2.835999999999999854e+00,5.335036819689276816e-02,5.327574711590247342e-02,5.309467457406975149e-03,4.787278149103586095e-03
2.838000000000000078e+00,5.331076869323342349e-02,5.321710605796151072e-02,5.231864529515023975e-03,4.713792021771517383e-03
2.839999999999999858e+00,5.327073052832020927e-02,5.317950413315378211e-02,5.154934433464439594e-03,4.648560166193301674e-03
2.842000000000000082e+00,5.323025532222222522e-02,5.311327271193165556e-02,5.078675081314568303e-03,4.554393806352620422e-03
2.843999999999999861e+00,5.318934469952146804e-02,5.306738069276174113e-02,5.003084381547136424e-03,4.473327168176410330e-03
2.846000000000000085e+00,5.314800028927190584e-02,5.301925878779913115e-02,4.928160239105094237e-03,4.390831298900482911e-03
2.847999999999999865e+00,5.310622372495896193e-02,5.301157381491235221e-02,4.853900555431491133e-03,4.303344567671305541e-03
2.850000000000000089e+00,5.306401664445913741e-02,5.296235788983866960e-02,4.780303228507825145e-03,4.217645341963105303e-03
2.851999999999999869e+00,5.302138069000002923e-02,5.292678597685377545e-02,4.707366152892402018e-03,4.138446911226130627e-03
2.854000000000000092e+00,5.297831750812042467e-02,5.287147969200363395e-02,4.635087219758185148e-03,4.055973259692959021e-03
2.855999999999999872e+00,5.293482874963083284e-02,5.281052004954187723e-02,4.563464316930648974e-03,3.996571005737488587e-03
2.858000000000000096e+00,5.289091606957414815e-02,5.276500775416510108e-02,4.492495328925124112e-03,3.928917272145327627e-03
2.859999999999999876e+00,5.284658112718663286e-02,5.271120705421620395e-02,4.422178136984145948e-03,3.847660619409875096e-03
2.862000000000000099e+00,5.280182558585910790e-02,5.266725460296904637e-02,4.352510619114295827e-03,3.775640067710940833e-03
2.863999999999999879e+00,5.275665111309849054e-02,5.260454338568446714e-02,4.283490650123041379e-03,3.723711861990830051e-03
2.866000000000000103e+00,5.271105938048945005e-02,5.253475934717668355e-02,4.215116101655077240e-03,3.649212830900501817e-03
2.867999999999999883e+00,5.266505206365647285e-02,5.248463876663318067e-02,4.147384842228656228e-03,3.585979780607792804e-03
2.870000000000000107e+00,5.261863084222605236e-02,5.243387080964034136e-02,4.080294737271428739e-03,3.513522015646229797e-03
2.871999999999999886e+00,5.257179739978923988e-02,5.239156628785728020e-02,4.013843649156265646e-03,3.429727234446894226e-03
2.874000000000000110e+00,5.252455342386434800e-02,5.232425357353667761e-02,3.948029437236596356e-03,3.356868826342322091e-03
2.875999999999999890e+00,5.247690060586005650e-02,5.228388864452746670e-02,3.882849957881723442e-03,3.304178843011784574e-03
2.878000000000000114e+00,5.242884064103858072e-02,5.222954250160399825e-02,3.818303064511658490e-03,3.240371306101711823e-03
2.879999999999999893e+00,5.238037522847931865e-02,5.217457139647646569e-02,3.754386607631930630e-03,3.184916710788718991e-03
2.882000000000000117e+00,5.233150607104251201e-02,5.214376237081305709e-02,3.691098434867917145e-03,3.095585748639928352e-03
2.883999999999999897e+00,5.228223487533342068e-02,5.205957621582200934e-02,3.628436390999146763e-03,3.032492066186956436e-03
2.886000000000000121e+00,5.223256335166651110e-02,5.204289879538102903e-02,3.566398317993127627e-03,2.980562743103301084e-03
2.887999999999999901e+00,5.218249321403013036e-02,5.198520582153554059e-02,3.504982055039141883e-03,2.924770095947513103e-03
2.890000000000000124e+00,5.213202618005119415e-02,5.193359001476604425e-02,3.444185438581572750e-03,2.855513415374622780e-03
2.891999999999999904e+00,5.208116397096037437e-02,5.187669472886862615e-02,3.384006302353191695e-03,2.782992163038118354e-03
2.894000000000000128e+00,5.202990831155736295e-02,5.182419162544407015e-02,3.324442477407982873e-03,2.723462872035784139e-03
2.895999999999999908e+00,5.197826091276617350e-02,5.178300742293809322e-02,3.265491809541784442e-03,2.660896576842356268e-03
2.898000000000000131e+00,5.192622336494501917e-02,5.176087851839066695e-02,3.207152265843243259e-03,2.605267055833792103e-03
2.899999999999999911e+00,5.187379735667561192e-02,5.170860079413157340e-02,3.149421716184706496e-03,2.558141528646233880e-03
2.902000000000000135e+00,5.182098460653426775e-02,5.166218569223123697e-02,3.092298001361434238e-03,2.504493793628980239e-03
2.903999999999999915e+00,5.176778683548689808e-02,5.160496366990725142e-02,3.035778960659543928e-03,2.450254839913261571e-03
2.906000000000000139e+00,5.171420576682826675e-02,5.154665611663826474e-02,2.979862431914801889e-03,2.399853281152606807e-03
2.907999999999999918e+00,5.166024312612138569e-02,5.151760887304165926e-02,2.924546251571685015e-03,2.329870497484795924e-03
2.910000000000000142e+00,5.160590064113665387e-02,5.145999041859380951e-02,2.869828254742319302e-03,2.290590266558163897e-03
2.911999999999999922e+00,5.155118004179107954e-02,5.139258204754659776e-02,2.815706275265690301e-03,2.234125427004475615e-03
2.914000000000000146e+00,5.149608306008726655e-02,5.133017360038288901e-02,2.762178145766730833e-03,2.188068185118132239e-03
2.915999999999999925e+00,5.144061143005253245e-02,5.127684227271931544e-02,2.709241697715672817e-03,2.143451126374958018e-03
2.918000000000000149e+00,5.138476688767774914e-02,5.120088763453539693e-02,2.656894761487288079e-03,2.089564000558946470e-03
2.919999999999999929e+00,5.132855117085630831e-02,5.115816466286678132e-02,2.605135166420386329e-03,2.037921776191310274e-03
2.922000000000000153e+00,5.127196601932283715e-02,5.113018776850097868e-02,2.553960740877202987e-03,1.993254159426297110e-03
2.923999999999999932e+00,5.121501317459199037e-02,5.107868668816024915e-02,2.503369312303044183e-03,1.960797938642234919e-03
2.926000000000000156e+00,5.115769437989706875e-02,5.102225052716509446e-02,2.453358707285825495e-03,1.888598351533305950e-03
2.927999999999999936e+00,5.110001138012865846e-02,5.095753236910182532e-02,2.403926751615858334e-03,1.829757127846527200e-03
2.930000000000000160e+00,5.104196592177309699e-02,5.091289096470988373e-02,2.355071270345542207e-03,1.774935416088017828e-03
2.931999999999999940e+00,5.098355975285095293e-02,5.086155950122860092e-02,2.306790087849294214e-03,1.710433987007505593e-03
2.934000000000000163e+00,5.092479462285542241e-02,5.081397562870671597e-02,2.259081027883393100e-03,1.660557968157818243e-03
2.935999999999999943e+00,5.086567228269064933e-02,5.071994319709034055e-02,2.211941913646053165e-03,1.598905246983776821e-03
2.938000000000000167e+00,5.080619448460987897e-02,5.067268196353774679e-02,2.165370567837415772e-03,1.562392072892883474e-03
2.939999999999999947e+00,5.074636298215377817e-02,5.061855400916128594e-02,2.119364812719772007e-03,1.512175701778847208e-03
2.942000000000000171e+00,5.068617953008838772e-02,5.057232969705922898e-02,2.073922470177702506e-03,1.466488852589937835e-03
2.943999999999999950e+00,5.062564588434326912e-02,5.052555794934663475e-02,2.029041361778446267e-03,1.443877835665054827e-03
2.946000000000000174e+00,5.056476380194939446e-02,5.047128845235624578e-02,1.984719308832186627e-03,1.405295323208278482e-03
2.947999999999999954e+00,5.050353504097710583e-02,5.039286062025297164e-02,1.940954132452571857e-03,1.380442054968793360e-03
2.950000000000000178e+00,5.044196136047384565e-02,5.031410369562482054e-02,1.897743653617145129e-03,1.341664509406372344e-03
2.951999999999999957e+00,5.038004452040203973e-02,5.023750391957485656e-02,1.855085693228012344e-03,1.293588829125989466e-03
2.954000000000000181e+00,5.031778628157662636e-02,5.018385002823102375e-02,1.812978072172423231e-03,1.275307511080801858e-03
2.955999999999999961e+00,5.025518840560283529e-02,5.011437844806444775e-02,1.771418611383582297e-03,1.241319465807024089e-03
2.958000000000000185e+00,5.019225265481357112e-02,5.005252220312138983e-02,1.730405131901381708e-03,1.192328027562710021e-03
2.959999999999999964e+00,5.012898079220703268e-02,4.998043772882594660e-02,1.689935454933355575e-03,1.163603953358047704e-03
2.962000000000000188e+00,5.006537458138399233e-02,4.993356128675089517e-02,1.650007401915564191e-03,1.142420050773294967e-03
2.963999999999999968e+00,5.000143578648524878e-02,4.989984706228382111e-02,1.610618794573693592e-03,1.099937181792614216e-03
2.966000000000000192e+00,4.993716617212876768e-02,4.982805849394954939e-02,1.571767454984087471e-03,1.069520744394187803e-03
2.967999999999999972e+00,4.987256750334700256e-02,4.975594175641540745e-02,1.533451205634994404e-03,1.015291282229231502e-03
2.970000000000000195e+00,4.980764154552390355e-02,4.968411186349792202e-02,1.495667869487748731e-03,9.617575058503945997e-04
2.971999999999999975e+00,4.974239006433209265e-02,4.959217897127645575e-02,1.458415270038163286e-03,9.345059959640984910e-04
2.974000000000000199e+00,4.967681482566971979e-02,4.951921770229471276e-02,1.421691231377859898e-03,9.040764339858620808e-04
2.975999999999999979e+00,4.961091759559746461e-02,4.945406557068244419e-02,1.385493578255805880e-03,8.727127565090474519e-04
2.978000000000000203e+00,4.954470019952610799e-02,4.937466493425662906e-02,1.349820076857093662e-03,8.405008561779706358e-04
2.979999999999999982e+00,4.947816453766799155e-02,4.930362566916348527e-02,1.314668419341469274e-03,8.018868636583962369e-04
2.982000000000000206e+00,4.941131239983800882e-02,4.922670061666758329e-02,1.280036409140718938e-03,7.494306792458765984e-04
2.983999999999999986e+00,4.934414557303668653e-02,4.917169796490846595e-02,1.245921853315944692e-03,7.242980229700784860e-04
2.986000000000000210e+00,4.927666584515050241e-02,4.912046802206893048e-02,1.212322558853470714e-03,6.899198724597038670e-04
2.987999999999999989e+00,4.920887500491668426e-02,4.903378346558079359e-02,1.179236332698627068e-03,6.412729879708781991e-04
2.990000000000000213e+00,4.914077484188799499e-02,4.895003273046194536e-02,1.146660981789155050e-03,6.121765656852176099e-04
2.991999999999999993e+00,4.907236714639808678e-02,4.888921907618408447e-02,1.114594313088472250e-03,5.848999205699225356e-04
2.994000000000000217e+00,4.900365370952682043e-02,4.881253882121941445e-02,1.083034133618560090e-03,5.566516363779383221e-04
2.995999999999999996e+00,4.893463632306607747e-02,4.873193466400597279e-02,1.051978250492707160e-03,5.181474157252081080e-04
2.998000000000000220e+00,4.886531677948573876e-02,4.864963845472057569e-02,1.021424470947881547e-03,4.901638591566004127e-04
3.000000000000000000e+00,4.879569687189992677e-02,4.855213568711540945e-02,9.913706023769515863e-04,4.791954543165294605e-04
3.002000000000000224e+00,4.872577839403347683e-02,4.848576271667111304e-02,9.618144523605408076e-04,4.428062448521431337e-04
3.004000000000000004e+00,4.865556314018880391e-02,4.841979186739438917e-02,9.327538286987287035e-04,4.168626523177896225e-04
3.006000000000000227e+00,4.858505290521283188e-02,4.834617654749322896e-02,9.041865394423887273e-04,4.030607450351399797e-04
3.008000000000000007e+00,4.851424948446445007e-02,4.827335316239352025e-02,8.761103929243676701e-04,3.757897088943574571e-04
3.010000000000000231e+00,4.844315467378186579e-02,4.819448343747930602e-02,8.485231977903058423e-04,3.610223608333088842e-04
3.012000000000000011e+00,4.837177026945067154e-02,4.813319404785700029e-02,8.214227630292963598e-04,3.300399110007527152e-04
3.014000000000000234e+00,4.830009806817178730e-02,4.805696110688040257e-02,7.948068980041890280e-04,3.044794628677112511e-04
3.016000000000000014e+00,4.822813986702983308e-02,4.798115708555009129e-02,7.686734124817263918e-04,2.819940122998195126e-04
3.018000000000000238e+00,4.815589746346181366e-02,4.790816373070717199e-02,7.430201166623320820e-04,2.598428367446770559e-04
3.020000000000000018e+00,4.808337265522596993e-02,4.783120776080906911e-02,7.178448212097264481e-04,2.500096492876207233e-04
3.022000000000000242e+00,4.801056724037086609e-02,4.776360623159125324e-02,6.931453372801957887e-04,2.276563415318337829e-04
3.024000000000000021e+00,4.793748301720489324e-02,4.769034149734285855e-02,6.689194765516888680e-04,2.049738953090262479e-04
3.026000000000000245e+00,4.786412178426590475e-02,4.761285515497101772e-02,6.451650512525678978e-04,1.960422955552464054e-04
3.028000000000000025e+00,4.779048534029117085e-02,4.754178119843399664e-02,6.218798741901855045e-04,1.612364317946756570e-04
3.030000000000000249e+00,4.771657548418749978e-02,4.745122740809243345e-02,5.990617587791164864e-04,1.368033074122540569e-04
3.032000000000000028e+00,4.764239401500184462e-02,4.737921840243902033e-02,5.767085190692157731e-04,1.167037421866710863e-04
3.034000000000000252e+00,4.756794273189188238e-02,4.729136761179218718e-02,5.548179697733320427e-04,9.207795760232998471e-05
3.036000000000000032e+00,4.749322343409709962e-02,4.720497609819265805e-02,5.333879262948442888e-04,6.889784291129199504e-05
3.038000000000000256e+00,4.741823792091002382e-02,4.713792324602714134e-02,5.124162047548601155e-04,5.417481490928536950e-05
3.040000000000000036e+00,4.734298799164776000e-02,4.706327042818276435e-02,4.919006220192301531e-04,3.865927454703871222e-05
3.042000000000000259e+00,4.726747544562363845e-02,4.698182970636096550e-02,4.718389957252279963e-04,2.243493721517712827e-05
3.044000000000000039e+00,4.719170208211951462e-02,4.690862667285922855e-02,4.522291443080462625e-04,-1.040171084557300099e-05
3.046000000000000263e+00,4.711566970035781926e-02,4.684744851064972376e-02,4.330688870269578479e-04,-2.115858079135936521e-05
3.048000000000000043e+00,4.703938009947430249e-02,4.677421713575822398e-02,4.143560439912908093e-04,-4.549888618109758289e-05
3.050000000000000266e+00,4.696283507849072225e-02,4.668767653990111427e-02,3.960884361860737032e-04,-6.509831676695301947e-05
3.052000000000000046e+00,4.688603643628813655e-02,4.661542043453898582e-02,3.782638854974885328e-04,-7.156259384138627909e-05
3.054000000000000270e+00,4.680898597157999441e-02,4.652847847097942025e-02,3.608802147379987051e-04,-9.279779921573357764e-05
3.056000000000000050e+00,4.673168548288608032e-02,4.644398159097055251e-02,3.439352476712824827e-04,-1.119518854807305272e-04
3.058000000000000274e+00,4.665413676737304588e-02,4.638758214232037436e-02,3.274268101671179822e-04,-1.294371601863284090e-04
3.060000000000000053e+00,4.657634156096258221e-02,4.632668906733593966e-02,3.113527899452265646e-04,-1.532290662718140519e-04
3.062000000000000277e+00,4.649830161856800120e-02,4.624722183280327581e-02,2.957110565338280628e-04,-1.729539059825514270e-04
3.064000000000000057e+00,4.642001872713062693e-02,4.614810652705771121e-02,2.804994482639387439e-04,-1.826731894653574697e-04
3.066000000000000281e+00,4.634149467273825790e-02,4.607519435804762614e-02,2.657158050687732833e-04,-1.899756246266924608e-04
3.068000000000000060e+00,4.626273124058592756e-02,4.599451920893241064e-02,2.513579685216259761e-04,-2.129233869916284205e-04
3.070000000000000284e+00,4.618373021493654002e-02,4.591020278493594675e-02,2.374237818736121396e-04,-2.191171017795225096e-04
3.072000000000000064e+00,4.610449337908185258e-02,4.580960323912259408e-02,2.239110900913744424e-04,-2.442815961823995648e-04
3.073999999999999844e+00,4.602502251530325023e-02,4.571580239993552897e-02,2.108177398946554156e-04,-2.471254142847847577e-04
3.076000000000000068e+00,4.594531940483283228e-02,4.562824646027258124e-02,1.981415797938150221e-04,-2.603419189704226332e-04
3.077999999999999847e+00,4.586538582781456846e-02,4.556168049677838255e-02,1.858804601272591591e-04,-2.748688322223568898e-04
3.080000000000000071e+00,4.578522356326538562e-02,4.549652475076318425e-02,1.740322330987549419e-04,-2.926047672760115717e-04
3.081999999999999851e+00,4.570483438903659434e-02,4.541477143231989477e-02,1.625947528147004520e-04,-2.978870479173856517e-04
3.084000000000000075e+00,4.562422008177508675e-02,4.533808865931239496e-02,1.515658753212637845e-04,-3.093686761710463698e-04
3.085999999999999854e+00,4.554338241688499211e-02,4.524814669764948283e-02,1.409434586414788897e-04,-3.071877193200172316e-04
3.088000000000000078e+00,4.546232316848906191e-02,4.518815819961193025e-02,1.307253628122129641e-04,-3.082932285959899673e-04
3.089999999999999858e+00,4.538104410939050593e-02,4.509157270947474622e-02,1.209094499210869631e-04,-3.280403013920173377e-04
3.092000000000000082e+00,4.529954701103450221e-02,4.501003671265408485e-02,1.114935841432713900e-04,-3.381907346556536258e-04
3.093999999999999861e+00,4.521783364347025519e-02,4.493143775802462686e-02,1.024756317782319812e-04,-3.561269500887883081e-04
3.096000000000000085e+00,4.513590577531270687e-02,4.484145856084433696e-02,9.385346128635390619e-05,-3.774613942106284383e-04
3.097999999999999865e+00,4.505376517370471984e-02,4.472751454482744304e-02,8.562494332551240860e-05,-3.691375931383982195e-04
3.100000000000000089e+00,4.497141360427903134e-02,4.465361347209277632e-02,7.778795078752536363e-05,-3.759277336832620060e-04
3.101999999999999869e+00,4.488885283112055424e-02,4.458822246335109735e-02,7.034035883454894207e-05,-3.831461030860274061e-04
3.104000000000000092e+00,4.480608461672854620e-02,4.452443402694647445e-02,6.328004493535856580e-05,-3.852050164255293487e-04
3.105999999999999872e+00,4.472311072197909798e-02,4.444243286120897612e-02,5.660488890156968323e-05,-3.896051130144432433e-04
3.108000000000000096e+00,4.463993290608746223e-02,4.438147488431887916e-02,5.031277292374681772e-05,-3.974688175832325030e-04
3.109999999999999876e+00,4.455655292657072220e-02,4.429182009967713718e-02,4.440158160744986777e-05,-3.991134010430487443e-04
3.112000000000000099e+00,4.447297253921029397e-02,4.419888755405190772e-02,3.886920200917092324e-05,-4.033014627820739537e-04
3.113999999999999879e+00,4.438919349801481035e-02,4.410357880548185228e-02,3.371352367220617155e-05,-4.190482726784194390e-04
3.116000000000000103e+00,4.430521755518280341e-02,4.403164867597289533e-02,2.893243866242065437e-05,-4.124343129085599998e-04
3.117999999999999883e+00,4.422104646106569947e-02,4.395963461817649354e-02,2.452384160394549203e-05,-4.151955775926324528e-04
3.120000000000000107e+00,4.413668196413072370e-02,4.389080758727280374e-02,2.048562971477072291e-05,-4.190333628611819902e-04
3.121999999999999886e+00,4.405212581092412399e-02,4.380980099690820473e-02,1.681570284226793741e-05,-4.182352918429681774e-04
3.124000000000000110e+00,4.396737974603420057e-02,4.373932670555862740e-02,1.351196349861110708e-05,-4.221348649286529040e-04
3.125999999999999890e+00,4.388244551205467553e-02,4.366717671409068441e-02,1.057231689612456368e-05,-4.240841065020985634e-04
3.128000000000000114e+00,4.379732484954799998e-02,4.356978028899744643e-02,7.994670982531909442e-06,-4.210217436723047739e-04
3.129999999999999893e+00,4.371201949700885547e-02,4.348289182069531994e-02,5.776936476129360018e-06,-4.139305182035111510e-04
3.132000000000000117e+00,4.362653119082755826e-02,4.339314126609632172e-02,3.917026900862651071e-06,-4.119928846937243884e-04
3.133999999999999897e+00,4.354086166525388685e-02,4.329877648472990614e-02,2.412858621325803542e-06,-4.176790598279478905e-04
3.136000000000000121e+00,4.345501265236059035e-02,4.322022093130341303e-02,1.262350877666011183e-06,-4.272862093090205567e-04
3.137999999999999901e+00,4.336898588200740340e-02,4.314913476834506684e-02,4.634258204078360861e-07,-4.206425202983232942e-04
3.140000000000000124e+00,4.328278308940666785e-02,4.307170606253540174e-02,1.400092907940815558e-08,-4.206581309238840625e-04
3.141999999999999904e+00,4.319640604561527514e-02,4.297824784424721101e-02,-8.804153785294025079e-08,-4.151899827272380718e-04
3.144000000000000128e+00,4.310985648644620472e-02,4.289197890029622373e-02,1.552166764749405011e-07,-4.271841968934647431e-04
3.145999999999999908e+00,4.302313613900932143e-02,4.280945042024165287e-02,7.417032357599474913e-07,-4.200582403420782796e-04
3.148000000000000131e+00,4.293624672834493033e-02,4.272643910236756382e-02,1.669348563003589227e-06,-4.070724928652656033e-04
3.149999999999999911e+00,4.284918997739713825e-02,4.262796305576416894e-02,2.936085866000144328e-06,-4.103757011427085493e-04
3.152000000000000135e+00,4.276196760698693089e-02,4.255710133118681404e-02,4.539851162636188676e-06,-4.128600987326565730e-04
3.153999999999999915e+00,4.267458133578598545e-02,4.247463155879578622e-02,6.478583305995658436e-06,-4.113001009955914700e-04
3.156000000000000139e+00,4.258703288029015016e-02,4.239454335334028739e-02,8.750224009277979110e-06,-4.038704806524615379e-04
3.157999999999999918e+00,4.249932395479352060e-02,4.230714290269899092e-02,1.135271787051960768e-05,-3.965583136061606598e-04
3.160000000000000142e+00,4.241145627136248125e-02,4.221997450335657209e-02,1.428401239713106218e-05,-3.765966297088813226e-04
3.161999999999999922e+00,4.232343153981006634e-02,4.213348398331977218e-02,1.754205803023476084e-05,-3.727090659528701035e-04
3.164000000000000146e+00,4.223525146767038302e-02,4.204448178441052425e-02,2.112480816882087968e-05,-3.521741079849951520e-04
