time,mean_particle_number,variance
8.799999999999999489e-02,9.159343964821918007e+02,7.601006640307605267e+01
8.899999999999999578e-02,9.150189199002902569e+02,7.677275975223165005e+01
8.999999999999999667e-02,9.141043583373849515e+02,7.753301513451151550e+01
9.099999999999999756e-02,9.131907108789139329e+02,7.829083833459299058e+01
9.199999999999999845e-02,9.122779766112302013e+02,7.904623512481339276e+01
9.299999999999999933e-02,9.113661546215988665e+02,7.979921126505360007e+01
9.400000000000000022e-02,9.104552439981981706e+02,8.054977250262163579e+01
9.500000000000000111e-02,9.095452438301175562e+02,8.129792457248549908e+01
9.600000000000000200e-02,9.086361532073561875e+02,8.204367319750599563e+01
9.700000000000000289e-02,9.077279712208238607e+02,8.278702408762183040e+01
9.800000000000000377e-02,9.068206969623386158e+02,8.352798294078093022e+01
9.900000000000000466e-02,9.059143295246257139e+02,8.426655544294044375e+01
1.000000000000000056e-01,9.050088680013178646e+02,8.500274726725183427e+01
1.010000000000000064e-01,9.041043114869532928e+02,8.573656407487578690e+01
1.020000000000000073e-01,9.032006590769758532e+02,8.646801151498220861e+01
1.030000000000000082e-01,9.022979098677325283e+02,8.719709522405173630e+01
1.040000000000000091e-01,9.013960629564743385e+02,8.792382082645781338e+01
1.049999999999999961e-01,9.004951174413541821e+02,8.864819393539801240e+01
1.059999999999999970e-01,8.995950724214266074e+02,8.937022015056572855e+01
1.069999999999999979e-01,8.986959269966462216e+02,9.008990506036207080e+01
1.079999999999999988e-01,8.977976802678680315e+02,9.080725424084812403e+01
1.089999999999999997e-01,8.969003313368448289e+02,9.152227325667627156e+01
1.100000000000000006e-01,8.960038793062274181e+02,9.223496765922755003e+01
1.110000000000000014e-01,8.951083232795642743e+02,9.294534298928920180e+01
1.120000000000000023e-01,8.942136623612989297e+02,9.365340477472636849e+01
1.130000000000000032e-01,8.933198956567703135e+02,9.435915853164624423e+01
1.140000000000000041e-01,8.924270222722120707e+02,9.506260976463090628e+01
1.150000000000000050e-01,8.915350413147502877e+02,9.576376396603882313e+01
1.160000000000000059e-01,8.906439518924042886e+02,9.646262661623768508e+01
1.170000000000000068e-01,8.897537531140841338e+02,9.715920318395365030e+01
1.180000000000000077e-01,8.888644440895913021e+02,9.785349912685342133e+01
1.190000000000000085e-01,8.879760239296167583e+02,9.854551988898310810e+01
1.199999999999999956e-01,8.870884917457402707e+02,9.923527090426068753e+01
1.209999999999999964e-01,8.862018466504292746e+02,9.992275759414769709e+01
1.219999999999999973e-01,8.853160877570386447e+02,1.006079853683477268e+02
1.229999999999999982e-01,8.844312141798096718e+02,1.012909596255049109e+02
1.239999999999999991e-01,8.835472250338685853e+02,1.019716857518069446e+02
1.250000000000000000e-01,8.826641194352263255e+02,1.026501691222656518e+02
1.260000000000000009e-01,8.817818965007768384e+02,1.033264151001349092e+02
1.270000000000000018e-01,8.809005553482974165e+02,1.040004290366778150e+02
1.280000000000000027e-01,8.800200950964466529e+02,1.046722162727965042e+02
1.290000000000000036e-01,8.791405148647644410e+02,1.053417821362381801e+02
1.300000000000000044e-01,8.782618137736702693e+02,1.060091319443890825e+02
1.310000000000000053e-01,8.773839909444632212e+02,1.066742710025282577e+02
1.320000000000000062e-01,8.765070454993200428e+02,1.073372046049917117e+02
1.330000000000000071e-01,8.756309765612954834e+02,1.079979380341246724e+02
1.340000000000000080e-01,8.747557832543204768e+02,1.086564765612129122e+02
1.350000000000000089e-01,8.738814647032014591e+02,1.093128254456678405e+02
1.360000000000000098e-01,8.730080200336201415e+02,1.099669899363070726e+02
1.370000000000000107e-01,8.721354483721316910e+02,1.106189752698410302e+02
1.380000000000000115e-01,8.712637488461640487e+02,1.112687866720370948e+02
1.390000000000000124e-01,8.703929205840179293e+02,1.119164293571375310e+02
1.400000000000000133e-01,8.695229627148651161e+02,1.125619085283251479e+02
1.410000000000000142e-01,8.686538743687473243e+02,1.132052293772576377e+02
1.420000000000000151e-01,8.677856546765763142e+02,1.138463970844168216e+02
1.430000000000000160e-01,8.669183027701322999e+02,1.144854168193414807e+02
1.440000000000000169e-01,8.660518177820631536e+02,1.151222937402781099e+02
1.449999999999999900e-01,8.651861988458842916e+02,1.157570329937152565e+02
1.459999999999999909e-01,8.643214450959760597e+02,1.163896397161297500e+02
1.469999999999999918e-01,8.634575556675849839e+02,1.170201190314255655e+02
1.479999999999999927e-01,8.625945296968217235e+02,1.176484760539606214e+02
1.489999999999999936e-01,8.617323663206599349e+02,1.182747158857528120e+02
1.499999999999999944e-01,8.608710646769361574e+02,1.188988436181098223e+02
1.509999999999999953e-01,8.600106239043489040e+02,1.195208643320947886e+02
1.519999999999999962e-01,8.591510431424572971e+02,1.201407830966636539e+02
1.529999999999999971e-01,8.582923215316804999e+02,1.207586049702949822e+02
1.539999999999999980e-01,8.574344582132964661e+02,1.213743350005242974e+02
1.549999999999999989e-01,8.565774523294421670e+02,1.219879782237112522e+02
1.559999999999999998e-01,8.557213030231117727e+02,1.225995396657381207e+02
1.570000000000000007e-01,8.548660094381555155e+02,1.232090243409620598e+02
