time,density_n_site_1,positive_p_n_site_1,density_n_site_2,positive_p_n_site_2
2.288000000000000256e+00,4.383648541006839039e-02,nan,5.763271076303184276e-02,nan
2.290000000000000036e+00,4.394960872711271144e-02,nan,5.731685185038465358e-02,nan
2.292000000000000259e+00,4.406221171914158352e-02,nan,5.700191832875797088e-02,nan
2.294000000000000039e+00,4.417429259651564633e-02,nan,5.668791117849391464e-02,nan
2.296000000000000263e+00,4.428584959016798606e-02,nan,5.637483136098096759e-02,nan
2.298000000000000043e+00,4.439688095154238623e-02,nan,5.606267981871289330e-02,nan
2.300000000000000266e+00,4.450738495253155763e-02,nan,5.575145747534690499e-02,nan
2.302000000000000046e+00,4.461735988541482012e-02,nan,5.544116523576340244e-02,nan
2.304000000000000270e+00,4.472680406279559012e-02,nan,5.513180398612481381e-02,nan
2.306000000000000050e+00,4.483571581753825752e-02,nan,5.482337459393601259e-02,nan
2.307999999999999829e+00,4.494409350270505560e-02,nan,5.451587790810404066e-02,nan
2.310000000000000053e+00,4.505193549149224402e-02,nan,5.420931475899883750e-02,nan
2.311999999999999833e+00,4.515924017716617389e-02,nan,5.390368595851444122e-02,nan
2.314000000000000057e+00,4.526600597299892947e-02,nan,5.359899230012973165e-02,nan
2.315999999999999837e+00,4.537223131220342875e-02,nan,5.329523455897060974e-02,nan
2.318000000000000060e+00,4.547791464786857946e-02,nan,5.299241349187152478e-02,nan
2.319999999999999840e+00,4.558305445289365793e-02,nan,5.269052983743836155e-02,nan
2.322000000000000064e+00,4.568764921992261863e-02,nan,5.238958431611061978e-02,nan
2.323999999999999844e+00,4.579169746127782770e-02,nan,5.208957763022506460e-02,nan
2.326000000000000068e+00,4.589519770889368550e-02,nan,5.179051046407862069e-02,nan
2.327999999999999847e+00,4.599814855281694065e-02,nan,5.149238344510714133e-02,nan
2.330000000000000071e+00,4.610054861939578280e-02,nan,5.119519716587210556e-02,nan
2.331999999999999851e+00,4.620239650863773584e-02,nan,5.089895224721707745e-02,nan
2.334000000000000075e+00,4.630369084018413212e-02,nan,5.060364929190959427e-02,nan
2.335999999999999854e+00,4.640443025344241634e-02,nan,5.030928888450436620e-02,nan
2.338000000000000078e+00,4.650461340753118261e-02,nan,5.001587159139508909e-02,nan
2.339999999999999858e+00,4.660423898122430242e-02,nan,4.972339796086731878e-02,nan
2.342000000000000082e+00,4.670330567289549678e-02,nan,4.943186852315058916e-02,nan
2.343999999999999861e+00,4.680181220046217283e-02,nan,4.914128379047176531e-02,nan
2.346000000000000085e+00,4.689975730132953796e-02,nan,4.885164425710755709e-02,nan
2.347999999999999865e+00,4.699713973233405478e-02,nan,4.856295039943831632e-02,nan
2.350000000000000089e+00,4.709395826968715282e-02,nan,4.827520267600086262e-02,nan
2.351999999999999869e+00,4.719021170891831568e-02,nan,4.798840152754277333e-02,nan
2.354000000000000092e+00,4.728589886481839033e-02,nan,4.770254737707563947e-02,nan
2.355999999999999872e+00,4.738101857138225792e-02,nan,4.741764062992965406e-02,nan
2.358000000000000096e+00,4.747556968175172670e-02,nan,4.713368167380734691e-02,nan
2.359999999999999876e+00,4.756955106815790452e-02,nan,4.685067087883861697e-02,nan
2.362000000000000099e+00,4.766296162186357821e-02,nan,4.656860859763478633e-02,nan
2.363999999999999879e+00,4.775580025310528082e-02,nan,4.628749516534413216e-02,nan
2.366000000000000103e+00,4.784806589103524077e-02,nan,4.600733089970628076e-02,nan
2.367999999999999883e+00,4.793975748366301193e-02,nan,4.572811610110812802e-02,nan
2.370000000000000107e+00,4.803087399779712441e-02,nan,4.544985105263874003e-02,nan
2.371999999999999886e+00,4.812141441898626359e-02,nan,4.517253602014565522e-02,nan
2.374000000000000110e+00,4.821137775146049770e-02,nan,4.489617125229010408e-02,nan
2.375999999999999890e+00,4.830076301807208206e-02,nan,4.462075698060373463e-02,nan
2.378000000000000114e+00,4.838956926023636751e-02,nan,4.434629341954442888e-02,nan
2.379999999999999893e+00,4.847779553787211204e-02,nan,4.407278076655320870e-02,nan
2.382000000000000117e+00,4.856544092934199364e-02,nan,4.380021920211051023e-02,nan
2.383999999999999897e+00,4.865250453139260273e-02,nan,4.352860888979358939e-02,nan
2.386000000000000121e+00,4.873898545909450403e-02,nan,4.325794997633312933e-02,nan
2.387999999999999901e+00,4.882488284578186122e-02,nan,4.298824259167109002e-02,nan
2.390000000000000124e+00,4.891019584299207551e-02,nan,4.271948684901767657e-02,nan
2.391999999999999904e+00,4.899492362040502175e-02,nan,4.245168284490961896e-02,nan
2.394000000000000128e+00,4.907906536578234696e-02,nan,4.218483065926765391e-02,nan
2.395999999999999908e+00,4.916262028490621383e-02,nan,4.191893035545497803e-02,nan
2.398000000000000131e+00,4.924558760151829390e-02,nan,4.165398198033534727e-02,nan
2.399999999999999911e+00,4.932796655725807389e-02,nan,4.138998556433193254e-02,nan
2.402000000000000135e+00,4.940975641160141180e-02,nan,4.112694112148559261e-02,nan
2.403999999999999915e+00,4.949095644179855868e-02,nan,4.086484864951443752e-02,nan
2.406000000000000139e+00,4.957156594281225681e-02,nan,4.060370812987240674e-02,nan
2.407999999999999918e+00,4.965158422541012667e-02,nan,4.034351952965777727e-02,nan
2.410000000000000142e+00,4.973101058787491452e-02,nan,4.008428282995365327e-02,nan
2.411999999999999922e+00,4.980984436281884337e-02,nan,3.982599797892159843e-02,nan
2.414000000000000146e+00,4.988808491060520156e-02,nan,3.956866489838959527e-02,nan
2.415999999999999925e+00,4.996573160875389386e-02,nan,3.931228349446373727e-02,nan
2.418000000000000149e+00,5.004278385187175410e-02,nan,3.905685365759481442e-02,nan
2.419999999999999929e+00,5.011924105158234444e-02,nan,3.880237526264621734e-02,nan
2.422000000000000153e+00,5.019510263645560882e-02,nan,3.854884816896084893e-02,nan
2.423999999999999932e+00,5.027036805193714486e-02,nan,3.829627222042965295e-02,nan
2.426000000000000156e+00,5.034503676027730912e-02,nan,3.804464724555912947e-02,nan
2.427999999999999936e+00,5.041910824045994777e-02,nan,3.779397305754035596e-02,nan
2.430000000000000160e+00,5.049258198813094678e-02,nan,3.754424945431718980e-02,nan
2.431999999999999940e+00,5.056545751552637274e-02,nan,3.729547621865573342e-02,nan
2.434000000000000163e+00,5.063773435140051654e-02,nan,3.704765311821312662e-02,nan
2.435999999999999943e+00,5.070941204095346516e-02,nan,3.680077990560764317e-02,nan
2.438000000000000167e+00,5.078049014575861803e-02,nan,3.655485631848803124e-02,nan
2.439999999999999947e+00,5.085096824368962043e-02,nan,3.630988207960406805e-02,nan
2.442000000000000171e+00,5.092084592884744965e-02,nan,3.606585689687662882e-02,nan
2.443999999999999950e+00,5.099012281148670306e-02,nan,3.582278046346869943e-02,nan
2.446000000000000174e+00,5.105879851794214996e-02,nan,3.558065245785602126e-02,nan
2.447999999999999954e+00,5.112687269055455480e-02,nan,3.533947254389874920e-02,nan
2.450000000000000178e+00,5.119434498759650731e-02,nan,3.509924037091254057e-02,nan
2.451999999999999957e+00,5.126121508319782943e-02,nan,3.485995557374084453e-02,nan
2.454000000000000181e+00,5.132748266727084341e-02,nan,3.462161777282661557e-02,nan
2.455999999999999961e+00,5.139314744543515417e-02,nan,3.438422657428506779e-02,nan
2.458000000000000185e+00,5.145820913894242482e-02,nan,3.414778156997598513e-02,nan
2.459999999999999964e+00,5.152266748460057610e-02,nan,3.391228233757705851e-02,nan
2.462000000000000188e+00,5.158652223469802761e-02,nan,3.367772844065675814e-02,nan
2.463999999999999968e+00,5.164977315692734910e-02,nan,3.344411942874825350e-02,nan
2.466000000000000192e+00,5.171242003430892575e-02,nan,3.321145483742278526e-02,nan
2.467999999999999972e+00,5.177446266511407519e-02,nan,3.297973418836423753e-02,nan
2.470000000000000195e+00,5.183590086278815068e-02,nan,3.274895698944303712e-02,nan
2.471999999999999975e+00,5.189673445587313083e-02,nan,3.251912273479125315e-02,nan
2.474000000000000199e+00,5.195696328793012603e-02,nan,3.229023090487712772e-02,nan
2.475999999999999979e+00,5.201658721746145464e-02,nan,3.206228096658073068e-02,nan
2.478000000000000203e+00,5.207560611783255966e-02,nan,3.183527237326899684e-02,nan
2.479999999999999982e+00,5.213401987719358532e-02,nan,3.160920456487201213e-02,nan
2.482000000000000206e+00,5.219182839840071780e-02,nan,3.138407696795861290e-02,nan
2.483999999999999986e+00,5.224903159893716509e-02,nan,3.115988899581318555e-02,nan
2.486000000000000210e+00,5.230562941083399114e-02,nan,3.093664004851187643e-02,nan
2.487999999999999989e+00,5.236162178059055455e-02,nan,3.071432951299993969e-02,nan
2.490000000000000213e+00,5.241700869149923392e-02,nan,3.049295674064717715e-02,nan
2.491999999999999993e+00,5.247179020103972386e-02,nan,3.027252100965564796e-02,nan
2.494000000000000217e+00,5.252596631624401741e-02,nan,3.005302165034213005e-02,nan
2.495999999999999996e+00,5.257953705255873772e-02,nan,2.983445798596571358e-02,nan
2.498000000000000220e+00,5.263250244008939316e-02,nan,2.961682932644782440e-02,nan
2.500000000000000000e+00,5.268486252353513782e-02,nan,2.940013496843502799e-02,nan
2.502000000000000224e+00,5.273661736212368473e-02,nan,2.918437419536118460e-02,nan
2.504000000000000004e+00,5.278776702954598998e-02,nan,2.896954627751050643e-02,nan
2.506000000000000227e+00,5.283831161389098557e-02,nan,2.875565047207991748e-02,nan
2.508000000000000007e+00,5.288825121758003456e-02,nan,2.854268602324223567e-02,nan
2.510000000000000231e+00,5.293758595730151117e-02,nan,2.833065216220868876e-02,nan
2.512000000000000011e+00,5.298631596394512422e-02,nan,2.811954810729236365e-02,nan
2.514000000000000234e+00,5.303444138253631673e-02,nan,2.790937306397087148e-02,nan
2.516000000000000014e+00,5.308196237217037428e-02,nan,2.770012622494995996e-02,nan
2.518000000000000238e+00,5.312887910594668583e-02,nan,2.749180677022640060e-02,nan
2.520000000000000018e+00,5.317519177090267168e-02,nan,2.728441386715172237e-02,nan
2.522000000000000242e+00,5.322090056794787083e-02,nan,2.707794667049534879e-02,nan
2.524000000000000021e+00,5.326600571179771620e-02,nan,2.687240432250846689e-02,nan
2.526000000000000245e+00,5.331050743090743477e-02,nan,2.666778595298739327e-02,nan
2.528000000000000025e+00,5.335440596740564922e-02,nan,2.646409067933758533e-02,nan
2.530000000000000249e+00,5.339770157702810466e-02,nan,2.626131760663719117e-02,nan
2.532000000000000028e+00,5.344039452905110371e-02,nan,2.605946582770128292e-02,nan
2.534000000000000252e+00,5.348248510622509444e-02,nan,2.585853442314555578e-02,nan
2.536000000000000032e+00,5.352397360470786958e-02,nan,2.565852246145075913e-02,nan
2.538000000000000256e+00,5.356486033399799479e-02,nan,2.545942899902654821e-02,nan
2.540000000000000036e+00,5.360514561686791080e-02,nan,2.526125308027615118e-02,nan
2.542000000000000259e+00,5.364482978929711876e-02,nan,2.506399373766037691e-02,nan
2.544000000000000039e+00,5.368391320040510201e-02,nan,2.486764999176244856e-02,nan
2.546000000000000263e+00,5.372239621238436569e-02,nan,2.467222085135221260e-02,nan
2.548000000000000043e+00,5.376027920043324748e-02,nan,2.447770531345116671e-02,nan
2.550000000000000266e+00,5.379756255268867970e-02,nan,2.428410236339684225e-02,nan
2.552000000000000046e+00,5.383424667015885429e-02,nan,2.409141097490798480e-02,nan
2.554000000000000270e+00,5.387033196665587387e-02,nan,2.389963011014916913e-02,nan
2.556000000000000050e+00,5.390581886872818085e-02,nan,2.370875871979614274e-02,nan
2.558000000000000274e+00,5.394070781559309052e-02,nan,2.351879574310061782e-02,nan
2.560000000000000053e+00,5.397499925906900503e-02,nan,2.332974010795580561e-02,nan
2.561999999999999833e+00,5.400869366350774525e-02,nan,2.314159073096140606e-02,nan
2.564000000000000057e+00,5.404179150572671619e-02,nan,2.295434651748917698e-02,nan
2.565999999999999837e+00,5.407429327494093357e-02,nan,2.276800636174848569e-02,nan
2.568000000000000060e+00,5.410619947269508512e-02,nan,2.258256914685161446e-02,nan
2.569999999999999840e+00,5.413751061279570287e-02,nan,2.239803374487946488e-02,nan
2.572000000000000064e+00,5.416822722734668943e-02,nan,2.221439901076288637e-02,nan
2.573999999999999844e+00,5.419834986123470838e-02,nan,2.203166378786699034e-02,nan
2.576000000000000068e+00,5.422787906592852619e-02,nan,2.184982691426977722e-02,nan
2.577999999999999847e+00,5.425681540495026767e-02,nan,2.166888721721571195e-02,nan
2.580000000000000071e+00,5.428515945380887886e-02,nan,2.148884351317980126e-02,nan
2.581999999999999851e+00,5.431291179993313206e-02,nan,2.130969460793220513e-02,nan
2.584000000000000075e+00,5.434007304260492222e-02,nan,2.113143929660244932e-02,nan
2.585999999999999854e+00,5.436664379289223720e-02,nan,2.095407636374422775e-02,nan
2.588000000000000078e+00,5.439262467358223913e-02,nan,2.077760458339969474e-02,nan
2.589999999999999858e+00,5.441801631911413750e-02,nan,2.060202271916443395e-02,nan
2.592000000000000082e+00,5.444281937551213174e-02,nan,2.042732952425188944e-02,nan
2.593999999999999861e+00,5.446703450031816635e-02,nan,2.025352374155847332e-02,nan
2.596000000000000085e+00,5.449066236252474854e-02,nan,2.008060410372813562e-02,nan
2.597999999999999865e+00,5.451370364250756467e-02,nan,1.990856933321762112e-02,nan
2.600000000000000089e+00,5.453615903195815212e-02,nan,1.973741814236116068e-02,nan
2.601999999999999869e+00,5.455802923381645325e-02,nan,1.956714923343589804e-02,nan
2.604000000000000092e+00,5.457931496220327222e-02,nan,1.939776129872667135e-02,nan
2.605999999999999872e+00,5.460001694235271791e-02,nan,1.922925302059162733e-02,nan
2.608000000000000096e+00,5.462013591054461215e-02,nan,1.906162307152714855e-02,nan
2.609999999999999876e+00,5.463967261403670367e-02,nan,1.889487011423354387e-02,nan
2.612000000000000099e+00,5.465862781099700002e-02,nan,1.872899280168018391e-02,nan
2.613999999999999879e+00,5.467700227043584271e-02,nan,1.856398977717129556e-02,nan
2.616000000000000103e+00,5.469479677213810037e-02,nan,1.839985967441125012e-02,nan
2.617999999999999883e+00,5.471201210659511899e-02,nan,1.823660111757049312e-02,nan
2.620000000000000107e+00,5.472864907493683179e-02,nan,1.807421272135098164e-02,nan
2.621999999999999886e+00,5.474470848886348745e-02,nan,1.791269309105223209e-02,nan
2.624000000000000110e+00,5.476019117057767671e-02,nan,1.775204082263691363e-02,nan
2.625999999999999890e+00,5.477509795271599119e-02,nan,1.759225450279704520e-02,nan
2.628000000000000114e+00,5.478942967828083488e-02,nan,1.743333270901971377e-02,nan
2.629999999999999893e+00,5.480318720057197196e-02,nan,1.727527400965341020e-02,nan
2.632000000000000117e+00,5.481637138311828278e-02,nan,1.711807696397390360e-02,nan
2.633999999999999897e+00,5.482898309960906186e-02,nan,1.696174012225068820e-02,nan
2.636000000000000121e+00,5.484102323382569755e-02,nan,1.680626202581302769e-02,nan
2.637999999999999901e+00,5.485249267957292840e-02,nan,1.665164120711654441e-02,nan
2.640000000000000124e+00,5.486339234061024528e-02,nan,1.649787618980935733e-02,nan
2.641999999999999904e+00,5.487372313058312689e-02,nan,1.634496548879886893e-02,nan
2.644000000000000128e+00,5.488348597295425457e-02,nan,1.619290761031801779e-02,nan
2.645999999999999908e+00,5.489268180093465760e-02,nan,1.604170105199218682e-02,nan
2.648000000000000131e+00,5.490131155741477531e-02,nan,1.589134430290563282e-02,nan
2.649999999999999911e+00,5.490937619489547755e-02,nan,1.574183584366850575e-02,nan
2.652000000000000135e+00,5.491687667865016720e-02,nan,1.559317414323657322e-02,nan
2.653999999999999915e+00,5.492381401722282869e-02,nan,1.544535762826259283e-02,nan
2.656000000000000139e+00,5.493018920610092531e-02,nan,1.529838473969448789e-02,nan
2.657999999999999918e+00,5.493600324092983572e-02,nan,1.515225391949430803e-02,nan
2.660000000000000142e+00,5.494125712689017921e-02,nan,1.500696360121259176e-02,nan
2.661999999999999922e+00,5.494595187863578201e-02,nan,1.486251221004840015e-02,nan
2.664000000000000146e+00,5.495008852023173379e-02,nan,1.471889816290879692e-02,nan
2.665999999999999925e+00,5.495366808509242335e-02,nan,1.457611986846885088e-02,nan
2.668000000000000149e+00,5.495669161591960894e-02,nan,1.443417572723107618e-02,nan
2.669999999999999929e+00,5.495916016464053727e-02,nan,1.429306413158539651e-02,nan
2.672000000000000153e+00,5.496107479234604853e-02,nan,1.415278346586855591e-02,nan
2.673999999999999932e+00,5.496243656922872312e-02,nan,1.401333210642403786e-02,nan
2.676000000000000156e+00,5.496324657452106993e-02,nan,1.387470842166145177e-02,nan
2.677999999999999936e+00,5.496350589643368700e-02,nan,1.373691077211640355e-02,nan
2.680000000000000160e+00,5.496321563209350530e-02,nan,1.359993751050984738e-02,nan
2.681999999999999940e+00,5.496237688748200484e-02,nan,1.346378698180793025e-02,nan
2.684000000000000163e+00,5.496099077737347932e-02,nan,1.332845752328130212e-02,nan
2.685999999999999943e+00,5.495905842527335633e-02,nan,1.319394746456491012e-02,nan
2.688000000000000167e+00,5.495658096335644116e-02,nan,1.306025512771729659e-02,nan
2.689999999999999947e+00,5.495355953240531333e-02,nan,1.292737882728034644e-02,nan
2.692000000000000171e+00,5.494999528174863979e-02,nan,1.279531687033853837e-02,nan
2.693999999999999950e+00,5.494588936919956451e-02,nan,1.266406755657867138e-02,nan
2.696000000000000174e+00,5.494124296099410498e-02,nan,1.253362917834907608e-02,nan
2.697999999999999954e+00,5.493605723172961114e-02,nan,1.240400002071929790e-02,nan
2.700000000000000178e+00,5.493033336430314106e-02,nan,1.227517836153928059e-02,nan
2.701999999999999957e+00,5.492407254985002402e-02,nan,1.214716247149900605e-02,nan
2.704000000000000181e+00,5.491727598768226387e-02,nan,1.201995061418764839e-02,nan
2.705999999999999961e+00,5.490994488522713685e-02,nan,1.189354104615317209e-02,nan
2.708000000000000185e+00,5.490208045796566433e-02,nan,1.176793201696145139e-02,nan
2.709999999999999964e+00,5.489368392937123142e-02,nan,1.164312176925583024e-02,nan
2.712000000000000188e+00,5.488475653084814304e-02,nan,1.151910853881621746e-02,nan
2.713999999999999968e+00,5.487529950167024939e-02,nan,1.139589055461858944e-02,nan
2.716000000000000192e+00,5.486531408891955758e-02,nan,1.127346603889406440e-02,nan
2.717999999999999972e+00,5.485480154742492648e-02,nan,1.115183320718836878e-02,nan
2.720000000000000195e+00,5.484376313970070610e-02,nan,1.103099026842086113e-02,nan
2.721999999999999975e+00,5.483220013588551572e-02,nan,1.091093542494398806e-02,nan
2.724000000000000199e+00,5.482011381368082775e-02,nan,1.079166687260224057e-02,nan
2.725999999999999979e+00,5.480750545828988463e-02,nan,1.067318280079158910e-02,nan
2.728000000000000203e+00,5.479437636235635900e-02,nan,1.055548139251841905e-02,nan
2.729999999999999982e+00,5.478072782590320822e-02,nan,1.043856082445889996e-02,nan
2.732000000000000206e+00,5.476656115627145244e-02,nan,1.032241926701790713e-02,nan
2.733999999999999986e+00,5.475187765677594354e-02,nan,1.020705489560280212e-02,nan
2.736000000000000210e+00,5.473667861677387197e-02,nan,1.009246590049247758e-02,nan
2.737999999999999989e+00,5.472096535899625969e-02,nan,9.978650439792680071e-03,nan
2.740000000000000213e+00,5.470473921461443262e-02,nan,9.865606664215787261e-03,nan
2.741999999999999993e+00,5.468800152157175104e-02,nan,9.753332718737517393e-03,nan
2.744000000000000217e+00,5.467075362451603165e-02,nan,9.641826742662250316e-03,nan
2.745999999999999996e+00,5.465299687473196971e-02,nan,9.531086869688773500e-03,nan
2.748000000000000220e+00,5.463473263007338765e-02,nan,9.421111227975719274e-03,nan
2.750000000000000000e+00,5.461596225489559475e-02,nan,9.311897940207439217e-03,nan
2.752000000000000224e+00,5.459668711998755253e-02,nan,9.203445123659555888e-03,nan
2.754000000000000004e+00,5.457690860250407477e-02,nan,9.095750890264946500e-03,nan
2.756000000000000227e+00,5.455662808589791662e-02,nan,8.988813346679423028e-03,nan
2.758000000000000007e+00,5.453584695985186359e-02,nan,8.882630594347823427e-03,nan
2.760000000000000231e+00,5.451456662021069571e-02,nan,8.777200729569813176e-03,nan
2.762000000000000011e+00,5.449278846891318639e-02,nan,8.672521843566096192e-03,nan
2.764000000000000234e+00,5.447051391392395553e-02,nan,8.568592022544323922e-03,nan
2.766000000000000014e+00,5.444774436916535731e-02,nan,8.465409347765438103e-03,nan
2.768000000000000238e+00,5.442448125444922236e-02,nan,8.362971895609683931e-03,nan
2.770000000000000018e+00,5.440072599540865528e-02,nan,8.261277737643074257e-03,nan
2.772000000000000242e+00,5.437648002342963111e-02,nan,8.160324940683527650e-03,nan
2.774000000000000021e+00,5.435174477558273043e-02,nan,8.060111566867431479e-03,nan
2.776000000000000245e+00,5.432652169455460395e-02,nan,7.960635673715920485e-03,nan
2.778000000000000025e+00,5.430081222857958967e-02,nan,7.861895314201538740e-03,nan
2.780000000000000249e+00,5.427461783137110113e-02,nan,7.763888536814637920e-03,nan
2.782000000000000028e+00,5.424793996205310581e-02,nan,7.666613385630168497e-03,nan
2.784000000000000252e+00,5.422078008509141622e-02,nan,7.570067900374182965e-03,nan
2.786000000000000032e+00,5.419313967022507811e-02,nan,7.474250116490745860e-03,nan
2.788000000000000256e+00,5.416502019239751581e-02,nan,7.379158065208559283e-03,nan
2.790000000000000036e+00,5.413642313168786496e-02,nan,7.284789773607990883e-03,nan
2.792000000000000259e+00,5.410734997324195134e-02,nan,7.191143264687804328e-03,nan
2.794000000000000039e+00,5.407780220720354025e-02,nan,7.098216557432313056e-03,nan
2.796000000000000263e+00,5.404778132864525297e-02,nan,7.006007666878238255e-03,nan
2.798000000000000043e+00,5.401728883749962878e-02,nan,6.914514604181960615e-03,nan
2.800000000000000266e+00,5.398632623848997891e-02,nan,6.823735376686505816e-03,nan
2.802000000000000046e+00,5.395489504106133066e-02,nan,6.733667987988914243e-03,nan
2.804000000000000270e+00,5.392299675931120501e-02,nan,6.644310438007338358e-03,nan
2.806000000000000050e+00,5.389063291192039418e-02,nan,6.555660723048532118e-03,nan
2.808000000000000274e+00,5.385780502208366988e-02,nan,6.467716835875071506e-03,nan
2.810000000000000053e+00,5.382451461744044985e-02,nan,6.380476765772946299e-03,nan
2.812000000000000277e+00,5.379076323000537424e-02,nan,6.293938498618911574e-03,nan
2.814000000000000057e+00,5.375655239665454166e-02,nan,6.208100016392045957e-03,nan
2.815999999999999837e+00,5.372188375903140523e-02,nan,6.122959197169390924e-03,nan
2.818000000000000060e+00,5.368675894917718933e-02,nan,6.038513929603960342e-03,nan
2.819999999999999840e+00,5.365117953475127127e-02,nan,5.954762167755183605e-03,nan
2.822000000000000064e+00,5.361514708839194843e-02,nan,5.871701861659194520e-03,nan
2.823999999999999844e+00,5.357866318767288277e-02,nan,5.789330957370749167e-03,nan
2.826000000000000068e+00,5.354172941505960098e-02,nan,5.707647397004584310e-03,nan
2.827999999999999847e+00,5.350434735786641777e-02,nan,5.626649118776828710e-03,nan
2.830000000000000071e+00,5.346651860821349800e-02,nan,5.546334057045863679e-03,nan
2.831999999999999851e+00,5.342824476298427966e-02,nan,5.466700142353220042e-03,nan
2.834000000000000075e+00,5.338952742378301475e-02,nan,5.387745301463942559e-03,nan
2.835999999999999854e+00,5.335036819689276816e-02,nan,5.309467457406975149e-03,nan
2.838000000000000078e+00,5.331076869323342349e-02,nan,5.231864529515023975e-03,nan
2.839999999999999858e+00,5.327073052832020927e-02,nan,5.154934433464439594e-03,nan
2.842000000000000082e+00,5.323025532222222522e-02,nan,5.078675081314568303e-03,nan
2.843999999999999861e+00,5.318934469952146804e-02,nan,5.003084381547136424e-03,nan
2.846000000000000085e+00,5.314800028927190584e-02,nan,4.928160239105094237e-03,nan
2.847999999999999865e+00,5.310622372495896193e-02,nan,4.853900555431491133e-03,nan
2.850000000000000089e+00,5.306401664445913741e-02,nan,4.780303228507825145e-03,nan
2.851999999999999869e+00,5.302138069000002923e-02,nan,4.707366152892402018e-03,nan
2.854000000000000092e+00,5.297831750812042467e-02,nan,4.635087219758185148e-03,nan
2.855999999999999872e+00,5.293482874963083284e-02,nan,4.563464316930648974e-03,nan
2.858000000000000096e+00,5.289091606957414815e-02,nan,4.492495328925124112e-03,nan
2.859999999999999876e+00,5.284658112718663286e-02,nan,4.422178136984145948e-03,nan
2.862000000000000099e+00,5.280182558585910790e-02,nan,4.352510619114295827e-03,nan
2.863999999999999879e+00,5.275665111309849054e-02,nan,4.283490650123041379e-03,nan
2.866000000000000103e+00,5.271105938048945005e-02,nan,4.215116101655077240e-03,nan
2.867999999999999883e+00,5.266505206365647285e-02,nan,4.147384842228656228e-03,nan
2.870000000000000107e+00,5.261863084222605236e-02,nan,4.080294737271428739e-03,nan
2.871999999999999886e+00,5.257179739978923988e-02,nan,4.013843649156265646e-03,nan
2.874000000000000110e+00,5.252455342386434800e-02,nan,3.948029437236596356e-03,nan
2.875999999999999890e+00,5.247690060586005650e-02,nan,3.882849957881723442e-03,nan
2.878000000000000114e+00,5.242884064103858072e-02,nan,3.818303064511658490e-03,nan
2.879999999999999893e+00,5.238037522847931865e-02,nan,3.754386607631930630e-03,nan
2.882000000000000117e+00,5.233150607104251201e-02,nan,3.691098434867917145e-03,nan
2.883999999999999897e+00,5.228223487533342068e-02,nan,3.628436390999146763e-03,nan
2.886000000000000121e+00,5.223256335166651110e-02,nan,3.566398317993127627e-03,nan
2.887999999999999901e+00,5.218249321403013036e-02,nan,3.504982055039141883e-03,nan
2.890000000000000124e+00,5.213202618005119415e-02,nan,3.444185438581572750e-03,nan
2.891999999999999904e+00,5.208116397096037437e-02,nan,3.384006302353191695e-03,nan
2.894000000000000128e+00,5.202990831155736295e-02,nan,3.324442477407982873e-03,nan
2.895999999999999908e+00,5.197826091276617350e-02,nan,3.265491809541784442e-03,nan
2.898000000000000131e+00,5.192622336494501917e-02,nan,3.207152265843243259e-03,nan
2.899999999999999911e+00,5.187379735667561192e-02,nan,3.149421716184706496e-03,nan
2.902000000000000135e+00,5.182098460653426775e-02,nan,3.092298001361434238e-03,nan
2.903999999999999915e+00,5.176778683548689808e-02,nan,3.035778960659543928e-03,nan
2.906000000000000139e+00,5.171420576682826675e-02,nan,2.979862431914801889e-03,nan
2.907999999999999918e+00,5.166024312612138569e-02,nan,2.924546251571685015e-03,nan
2.910000000000000142e+00,5.160590064113665387e-02,nan,2.869828254742319302e-03,nan
2.911999999999999922e+00,5.155118004179107954e-02,nan,2.815706275265690301e-03,nan
2.914000000000000146e+00,5.149608306008726655e-02,nan,2.762178145766730833e-03,nan
2.915999999999999925e+00,5.144061143005253245e-02,nan,2.709241697715672817e-03,nan
2.918000000000000149e+00,5.138476688767774914e-02,nan,2.656894761487288079e-03,nan
2.919999999999999929e+00,5.132855117085630831e-02,nan,2.605135166420386329e-03,nan
2.922000000000000153e+00,5.127196601932283715e-02,nan,2.553960740877202987e-03,nan
2.923999999999999932e+00,5.121501317459199037e-02,nan,2.503369312303044183e-03,nan
2.926000000000000156e+00,5.115769437989706875e-02,nan,2.453358707285825495e-03,nan
2.927999999999999936e+00,5.110001138012865846e-02,nan,2.403926751615858334e-03,nan
2.930000000000000160e+00,5.104196592177309699e-02,nan,2.355071270345542207e-03,nan
2.931999999999999940e+00,5.098355975285095293e-02,nan,2.306790087849294214e-03,nan
2.934000000000000163e+00,5.092479462285542241e-02,nan,2.259081027883393100e-03,nan
2.935999999999999943e+00,5.086567228269064933e-02,nan,2.211941913646053165e-03,nan
2.938000000000000167e+00,5.080619448460987897e-02,nan,2.165370567837415772e-03,nan
2.939999999999999947e+00,5.074636298215377817e-02,nan,2.119364812719772007e-03,nan
2.942000000000000171e+00,5.068617953008838772e-02,nan,2.073922470177702506e-03,nan
2.943999999999999950e+00,5.062564588434326912e-02,nan,2.029041361778446267e-03,nan
2.946000000000000174e+00,5.056476380194939446e-02,nan,1.984719308832186627e-03,nan
2.947999999999999954e+00,5.050353504097710583e-02,nan,1.940954132452571857e-03,nan
2.950000000000000178e+00,5.044196136047384565e-02,nan,1.897743653617145129e-03,nan
