time,mean_particle_number,variance
1.489999999999999936e-01,8.612075951290633213e+01,8.452385765638337034e+01
1.499999999999999944e-01,8.603468179942323957e+01,8.444097055495421955e+01
1.509999999999999953e-01,8.594869012062922309e+01,8.435816311334292550e+01
1.519999999999999962e-01,8.586278439053246814e+01,8.427543525832243176e+01
1.529999999999999971e-01,8.577696452322716425e+01,8.419278691671297565e+01
1.539999999999999980e-01,8.569123043289367558e+01,8.411021801533479447e+01
1.549999999999999989e-01,8.560558203379773090e+01,8.402772848115364468e+01
1.559999999999999998e-01,8.552001924029090674e+01,8.394531824114801566e+01
1.570000000000000007e-01,8.543454196681038582e+01,8.386298722237461334e+01
1.580000000000000016e-01,8.534915012787911337e+01,8.378073535190833354e+01
1.590000000000000024e-01,8.526384363810490186e+01,8.369856255696049629e+01
1.600000000000000033e-01,8.517862241218163888e+01,8.361646876470331335e+01
1.610000000000000042e-01,8.509348636488773820e+01,8.353445390248543845e+01
1.620000000000000051e-01,8.500843541108729084e+01,8.345251789763187844e+01
1.630000000000000060e-01,8.492346946572942556e+01,8.337066067752766685e+01
1.640000000000000069e-01,8.483858844384812414e+01,8.328888216966788605e+01
1.650000000000000078e-01,8.475379226056219295e+01,8.320718230159218365e+01
1.660000000000000087e-01,8.466908083107566085e+01,8.312556100086567312e+01
1.670000000000000095e-01,8.458445407067702604e+01,8.304401819514714589e+01
1.680000000000000104e-01,8.449991189473949760e+01,8.296255381214086810e+01
1.690000000000000113e-01,8.441545421872089605e+01,8.288116777961658954e+01
1.700000000000000122e-01,8.433108095816358230e+01,8.279986002540772461e+01
1.710000000000000131e-01,8.424679202869417338e+01,8.271863047741317132e+01
1.720000000000000140e-01,8.416258734602392622e+01,8.263747906354910810e+01
1.730000000000000149e-01,8.407846682594795595e+01,8.255640571185722365e+01
1.740000000000000158e-01,8.399443038434581865e+01,8.247541035039375856e+01
1.750000000000000167e-01,8.391047793718115599e+01,8.239449290727407060e+01
1.759999999999999898e-01,8.382660940050129739e+01,8.231365331071447144e+01
1.769999999999999907e-01,8.374282469043789945e+01,8.223289148893218226e+01
1.779999999999999916e-01,8.365912372320616441e+01,8.215220737024810660e+01
1.789999999999999925e-01,8.357550641510511014e+01,8.207160088302771328e+01
1.799999999999999933e-01,8.349197268251752746e+01,8.199107195568467432e+01
1.809999999999999942e-01,8.340852244190949705e+01,8.191062051673452515e+01
1.819999999999999951e-01,8.332515560983081571e+01,8.183024649470280565e+01
1.829999999999999960e-01,8.324187210291474059e+01,8.174994981818963424e+01
1.839999999999999969e-01,8.315867183787767658e+01,8.166973041586970794e+01
1.849999999999999978e-01,8.307555473151940362e+01,8.158958821645956050e+01
1.859999999999999987e-01,8.299252070072274989e+01,8.150952314873939031e+01
1.869999999999999996e-01,8.290956966245376236e+01,8.142953514156215533e+01
1.880000000000000004e-01,8.282670153376137989e+01,8.134962412380627939e+01
1.890000000000000013e-01,8.274391623177736221e+01,8.126979002445568767e+01
1.900000000000000022e-01,8.266121367371647466e+01,8.119003277252704720e+01
1.910000000000000031e-01,8.257859377687606184e+01,8.111035229692879511e+01
1.920000000000000040e-01,8.249605645863610448e+01,8.103074852625286439e+01
1.930000000000000049e-01,8.241360163645958892e+01,8.095122139052909915e+01
1.940000000000000058e-01,8.233122922789154075e+01,8.087177081943264056e+01
1.950000000000000067e-01,8.224893915055972116e+01,8.079239674142991134e+01
1.960000000000000075e-01,8.216673132217391640e+01,8.071309908652801823e+01
1.970000000000000084e-01,8.208460566052626461e+01,8.063387778375181369e+01
1.980000000000000093e-01,8.200256208349108533e+01,8.055473276255816018e+01
1.990000000000000102e-01,8.192060050902490786e+01,8.047566395286776242e+01
2.000000000000000111e-01,8.183872085516590289e+01,8.039667128380278882e+01
2.010000000000000120e-01,8.175692304003469246e+01,8.031775468535306572e+01
